Name,ISSN,Journal Impact Factor,eISSN
JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,1050-6519,2.2,1552-4574
JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,1611-1699,2.6,2029-4433
JOURNAL OF BUSINESS ETHICS,0167-4544,6.1,1573-0697
JOURNAL OF BUSINESS FINANCE & ACCOUNTING,0306-686X,2.9,1468-5957
JOURNAL OF BUSINESS LOGISTICS,0735-3766,10.3,2158-1592
JOURNAL OF BUSINESS RESEARCH,0148-2963,11.3,1873-7978
JOURNAL OF BUSINESS VENTURING,0883-9026,8.7,1873-2003
JOURNAL OF BUSINESS-TO-BUSINESS MARKETING,1051-712X,1.4,1547-0628
JOURNAL OF CACHEXIA SARCOPENIA AND MUSCLE,2190-5991,8.9,2190-6009
JOURNAL OF CANADIAN STUDIES-REVUE D ETUDES CANADIENNES,0021-9495,0.4,1911-0251
JOURNAL OF CANCER,1837-9664,3.9,1837-9664
JOURNAL OF CANCER EDUCATION,0885-8195,1.6,1543-0154
JOURNAL OF CANCER EPIDEMIOLOGY,1687-8558,1.8,1687-8566
JOURNAL OF CANCER METASTASIS AND TREATMENT,2394-4722,1.9,2454-2857
JOURNAL OF CANCER POLICY,n/a,1.3,2213-5383
JOURNAL OF CANCER PREVENTION,2288-3649,2.5,2288-3657
JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY,0171-5216,3.6,1432-1335
JOURNAL OF CANCER RESEARCH AND THERAPEUTICS,0973-1482,1.3,1998-4138
JOURNAL OF CANCER SURVIVORSHIP,1932-2259,3.7,1932-2267
JOURNAL OF CANDIDO TOSTES DAIRY INSTITUTE,0100-3674,0,2238-6416
JOURNAL OF CANNABIS RESEARCH,n/a,3.7,2522-5782
JOURNAL OF CARBOHYDRATE CHEMISTRY,0732-8303,1,1532-2327
JOURNAL OF CARDIAC FAILURE,1071-9164,6,1532-8414
JOURNAL OF CARDIAC SURGERY,0886-0440,1.6,1540-8191
JOURNAL OF CARDIOLOGY,0914-5087,2.5,1876-4738
JOURNAL OF CARDIOPULMONARY REHABILITATION AND PREVENTION,1932-7501,3.8,1932-751X
JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA,1053-0770,2.8,1532-8422
JOURNAL OF CARDIOTHORACIC SURGERY,1749-8090,1.6,1749-8090
JOURNAL OF CARDIOVASCULAR AND THORACIC RESEARCH,2008-5117,1.1,2008-6830
JOURNAL OF CARDIOVASCULAR COMPUTED TOMOGRAPHY,1934-5925,5.4,1934-5925
JOURNAL OF CARDIOVASCULAR DEVELOPMENT AND DISEASE,n/a,2.4,2308-3425
JOURNAL OF CARDIOVASCULAR ECHOGRAPHY,2211-4122,0.8,2347-193X
JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY,1045-3873,2.7,1540-8167
JOURNAL OF CARDIOVASCULAR EMERGENCIES,2457-5518,0.4,2457-550X
JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,1097-6647,6.4,1532-429X
JOURNAL OF CARDIOVASCULAR MEDICINE,1558-2027,3,1558-2035
JOURNAL OF CARDIOVASCULAR NURSING,0889-4655,2,1550-5049
JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,0160-2446,3,1533-4023
JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS,1074-2484,2.6,1940-4034
JOURNAL OF CARDIOVASCULAR SURGERY,0021-9509,1.4,1827-191X
JOURNAL OF CARDIOVASCULAR TRANSLATIONAL RESEARCH,1937-5387,3.4,1937-5395
JOURNAL OF CAREER ASSESSMENT,1069-0727,3.2,1552-4590
JOURNAL OF CAREER DEVELOPMENT,0894-8453,2.9,1556-0856
JOURNAL OF CASES ON INFORMATION TECHNOLOGY,1548-7717,1,1548-7725
JOURNAL OF CATALYSIS,0021-9517,7.3,1090-2694
JOURNAL OF CATARACT AND REFRACTIVE SURGERY,0886-3350,2.8,1873-4502
JOURNAL OF CAUSAL INFERENCE,2193-3677,1.4,2193-3685
JOURNAL OF CAVE AND KARST STUDIES,1090-6924,0.9,2331-3714
JOURNAL OF CELL BIOLOGY,0021-9525,7.8,1540-8140
JOURNAL OF CELL COMMUNICATION AND SIGNALING,1873-9601,4.1,1873-961X
JOURNAL OF CELL SCIENCE,0021-9533,4,1477-9137
JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,1582-1838,5.3,1582-4934
JOURNAL OF CELLULAR AUTOMATA,1557-5969,0.3,1557-5977
JOURNAL OF CELLULAR BIOCHEMISTRY,0730-2312,4,1097-4644
JOURNAL OF CELLULAR PHYSIOLOGY,0021-9541,5.6,1097-4652
JOURNAL OF CELLULAR PLASTICS,0021-955X,2.5,1530-7999
JOURNAL OF CENTRAL BANKING THEORY AND PRACTICE,1800-9581,1.4,2336-9205
JOURNAL OF CENTRAL EUROPEAN AGRICULTURE,1332-9049,0.7,1332-9049
JOURNAL OF CENTRAL NERVOUS SYSTEM DISEASE,1179-5735,4.8,1179-5735
JOURNAL OF CENTRAL SOUTH UNIVERSITY,2095-2899,4.4,2227-5223
JOURNAL OF CERAMIC PROCESSING RESEARCH,1229-9162,1.3,1229-9162
JOURNAL OF CERAMIC SCIENCE AND TECHNOLOGY,2190-9385,0.5,2190-9385
JOURNAL OF CEREAL SCIENCE,0733-5210,3.8,1095-9963
JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0271-678X,6.3,1559-7016
JOURNAL OF CHANGE MANAGEMENT,1469-7017,3,1479-1811
JOURNAL OF CHEMICAL AND ENGINEERING DATA,0021-9568,2.6,1520-5134
JOURNAL OF CHEMICAL CRYSTALLOGRAPHY,1074-1542,0.8,1572-8854
JOURNAL OF CHEMICAL ECOLOGY,0098-0331,2.3,1573-1561
JOURNAL OF CHEMICAL EDUCATION,0021-9584,3,1938-1328
JOURNAL OF CHEMICAL ENGINEERING OF JAPAN,0021-9592,0.8,1881-1299
JOURNAL OF CHEMICAL INFORMATION AND MODELING,1549-9596,5.6,1549-960X
JOURNAL OF CHEMICAL METROLOGY,1307-6183,1.3,1307-6183
JOURNAL OF CHEMICAL NEUROANATOMY,0891-0618,2.8,1873-6300
JOURNAL OF CHEMICAL PHYSICS,0021-9606,4.4,1089-7690
JOURNAL OF CHEMICAL RESEARCH,1747-5198,1.4,2047-6507
JOURNAL OF CHEMICAL SCIENCES,0974-3626,1.7,0973-7103
JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,0268-2575,3.4,1097-4660
JOURNAL OF CHEMICAL THEORY AND COMPUTATION,1549-9618,5.5,1549-9626
JOURNAL OF CHEMICAL THERMODYNAMICS,0021-9614,2.6,1096-3626
JOURNAL OF CHEMINFORMATICS,1758-2946,8.6,1758-2946
JOURNAL OF CHEMISTRY,2090-9063,3,2090-9071
JOURNAL OF CHEMISTRY AND TECHNOLOGIES,2663-2934,0.5,2663-2942
JOURNAL OF CHEMOMETRICS,0886-9383,2.4,1099-128X
JOURNAL OF CHEMOTHERAPY,1120-009X,1.8,1973-9478
JOURNAL OF CHILD & ADOLESCENT SUBSTANCE ABUSE,1067-828X,0.6,1547-0652
JOURNAL OF CHILD & ADOLESCENT TRAUMA,1936-1521,1.5,1936-153X
JOURNAL OF CHILD AND ADOLESCENT MENTAL HEALTH,1728-0583,n/a,1728-0591
JOURNAL OF CHILD AND ADOLESCENT PSYCHIATRIC NURSING,1073-6077,1.5,1744-6171
JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY,1044-5463,1.9,1557-8992
JOURNAL OF CHILD AND FAMILY STUDIES,1062-1024,2.1,1573-2843
JOURNAL OF CHILD HEALTH CARE,1367-4935,1.9,1741-2889
JOURNAL OF CHILD LANGUAGE,0305-0009,2.2,1469-7602
JOURNAL OF CHILD NEUROLOGY,0883-0738,1.9,1708-8283
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,0021-9630,7.6,1469-7610
JOURNAL OF CHILD PSYCHOTHERAPY,0075-417X,0.4,1469-9370
JOURNAL OF CHILD SCIENCE,2474-5871,0.3,2474-5871
JOURNAL OF CHILD SEXUAL ABUSE,1053-8712,1.9,1547-0679
JOURNAL OF CHILDHOOD STUDIES,2371-4107,0.9,2371-4115
JOURNAL OF CHILDREN AND MEDIA,1748-2798,3,1748-2801
JOURNAL OF CHILDRENS ORTHOPAEDICS,1863-2521,1.4,1863-2548
JOURNAL OF CHILDRENS SERVICES,1746-6660,1.2,2042-8677
JOURNAL OF CHINA TOURISM RESEARCH,1938-8160,1.9,1938-8179
JOURNAL OF CHINESE CINEMAS,1750-8061,0.3,1750-807X
JOURNAL OF CHINESE ECONOMIC AND BUSINESS STUDIES,1476-5284,2,1476-5292
JOURNAL OF CHINESE ECONOMIC AND FOREIGN TRADE STUDIES,1754-4408,2.4,1754-4416
JOURNAL OF CHINESE GOVERNANCE,2381-2346,3,2381-2354
JOURNAL OF CHINESE HISTORY,2059-1632,0.8,2059-1640
JOURNAL OF CHINESE HUMAN RESOURCES MANAGEMENT,2040-8005,1,2040-8013
JOURNAL OF CHINESE LINGUISTICS,0091-3723,0.3,0091-3723
JOURNAL OF CHINESE LITERATURE AND CULTURE,2329-0048,0.2,2329-0056
JOURNAL OF CHINESE MILITARY HISTORY,2212-7445,0.1,2212-7453
JOURNAL OF CHINESE OVERSEAS,1793-0391,0.3,1793-2548
JOURNAL OF CHINESE PHILOSOPHY,0301-8121,0.4,1540-6253
JOURNAL OF CHINESE POLITICAL SCIENCE,1080-6954,4.4,1874-6357
JOURNAL OF CHINESE RELIGIONS,0737-769X,0.9,2050-8999
JOURNAL OF CHINESE SOCIOLOGY,n/a,1.5,2198-2635
JOURNAL OF CHIROPRACTIC EDUCATION,1042-5055,0.8,2374-250X
JOURNAL OF CHIROPRACTIC MEDICINE,0899-3467,0.9,1556-3715
JOURNAL OF CHOICE MODELLING,1755-5345,2.4,1755-5345
JOURNAL OF CHRISTIAN NURSING,0743-2550,0.4,1931-7662
JOURNAL OF CHROMATOGRAPHIC SCIENCE,0021-9665,1.3,1945-239X
JOURNAL OF CHROMATOGRAPHY A,0021-9673,4.1,1873-3778
JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES,1570-0232,3,1873-376X
JOURNAL OF CHURCH AND STATE,0021-969X,0.3,2040-4867
JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS,0218-1266,1.5,1793-6454
JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT,1392-3730,4.3,1822-3605
JOURNAL OF CIVIL ENGINEERING EDUCATION,2643-9107,1.6,2643-9115
JOURNAL OF CIVIL SOCIETY,1744-8689,1.6,1744-8697
JOURNAL OF CIVIL STRUCTURAL HEALTH MONITORING,2190-5452,4.4,2190-5479
JOURNAL OF CLASSICAL SOCIOLOGY,1468-795X,0.7,1741-2897
JOURNAL OF CLASSICS TEACHING,1741-7627,0.3,2058-6310
JOURNAL OF CLASSIFICATION,0176-4268,2,1432-1343
JOURNAL OF CLEANER PRODUCTION,0959-6526,11.1,1879-1786
JOURNAL OF CLIMATE,0894-8755,4.9,1520-0442
JOURNAL OF CLIMATE CHANGE,2395-7611,0.6,2395-7697
JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH,2249-782X,0.2,0973-709X
JOURNAL OF CLINICAL AND EXPERIMENTAL HEMATOPATHOLOGY,1346-4280,1.5,1880-9952
JOURNAL OF CLINICAL AND EXPERIMENTAL HEPATOLOGY,0973-6883,3,2213-3453
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,1380-3395,2.2,1744-411X
JOURNAL OF CLINICAL AND TRANSLATIONAL ENDOCRINOLOGY,2214-6237,3,2214-6237
JOURNAL OF CLINICAL AND TRANSLATIONAL HEPATOLOGY,2225-0719,3.6,2310-8819
JOURNAL OF CLINICAL AND TRANSLATIONAL SCIENCE,n/a,2.6,2059-8661
JOURNAL OF CLINICAL ANESTHESIA,0952-8180,6.7,1873-4529
JOURNAL OF CLINICAL APHERESIS,0733-2459,1.5,1098-1101
JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,0912-0009,2.4,1880-5086
JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY,1537-4416,4.2,1537-4424
JOURNAL OF CLINICAL DENSITOMETRY,1094-6950,2.5,1559-0747
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0021-972X,5.8,1945-7197
JOURNAL OF CLINICAL EPIDEMIOLOGY,0895-4356,7.2,1878-5921
JOURNAL OF CLINICAL GASTROENTEROLOGY,0192-0790,2.9,1539-2031
JOURNAL OF CLINICAL HYPERTENSION,1524-6175,2.8,1751-7176
JOURNAL OF CLINICAL IMAGING SCIENCE,2156-7514,0.9,2156-5597
JOURNAL OF CLINICAL IMMUNOLOGY,0271-9142,9.1,1573-2592
JOURNAL OF CLINICAL INVESTIGATION,0021-9738,15.9,1558-8238
JOURNAL OF CLINICAL LABORATORY ANALYSIS,0887-8013,2.7,1098-2825
JOURNAL OF CLINICAL LIPIDOLOGY,1933-2874,4.4,1876-4789
JOURNAL OF CLINICAL MEDICINE,2077-0383,3.9,2077-0383
JOURNAL OF CLINICAL MICROBIOLOGY,0095-1137,9.4,1098-660X
JOURNAL OF CLINICAL MONITORING AND COMPUTING,1387-1307,2.2,1573-2614
JOURNAL OF CLINICAL NEONATOLOGY,2249-4847,0.2,1658-6093
JOURNAL OF CLINICAL NEUROLOGY,1738-6586,3.1,2005-5013
JOURNAL OF CLINICAL NEUROPHYSIOLOGY,0736-0258,2.4,1537-1603
JOURNAL OF CLINICAL NEUROSCIENCE,0967-5868,2,1532-2653
JOURNAL OF CLINICAL NURSING,0962-1067,4.2,1365-2702
JOURNAL OF CLINICAL OBSTETRICS AND GYNECOLOGY,n/a,0.1,2619-9467
JOURNAL OF CLINICAL ONCOLOGY,0732-183X,45.3,1527-7755
JOURNAL OF CLINICAL PATHOLOGY,0021-9746,3.4,1472-4146
JOURNAL OF CLINICAL PEDIATRIC DENTISTRY,1053-4628,1.3,1557-5268
JOURNAL OF CLINICAL PERIODONTOLOGY,0303-6979,6.7,1600-051X
JOURNAL OF CLINICAL PHARMACOLOGY,0091-2700,2.9,1552-4604
JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,0269-4727,2,1365-2710
JOURNAL OF CLINICAL PSYCHIATRY,0160-6689,5.3,1555-2101
JOURNAL OF CLINICAL PSYCHOLOGY,0021-9762,3,1097-4679
JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS,1068-9583,2.2,1573-3572
JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,0271-0749,2.9,1533-712X
JOURNAL OF CLINICAL RESEARCH IN PEDIATRIC ENDOCRINOLOGY,1308-5727,1.9,1308-5735
JOURNAL OF CLINICAL SCIENCES,2468-6859,0.1,2408-7408
JOURNAL OF CLINICAL SLEEP MEDICINE,1550-9389,4.3,1550-9397
JOURNAL OF CLINICAL SPORT PSYCHOLOGY,1932-9261,1.9,1932-927X
JOURNAL OF CLINICAL TUBERCULOSIS AND OTHER MYCOBACTERIAL DISEASES,2405-5794,2,2405-5794
JOURNAL OF CLINICAL ULTRASOUND,0091-2751,0.9,1097-0096
JOURNAL OF CLINICAL UROLOGY,2051-4158,0.3,2051-4166
JOURNAL OF CLINICAL VIROLOGY,1386-6532,8.8,1873-5967
JOURNAL OF CLINICAL VIROLOGY PLUS,2667-0380,1.7,2667-0380
JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS,2192-113X,4,2192-113X
JOURNAL OF CLUSTER SCIENCE,1040-7278,2.8,1572-8862
JOURNAL OF CO-OPERATIVE ORGANIZATION AND MANAGEMENT,2213-297X,2.1,2213-2988
JOURNAL OF CO2 UTILIZATION,2212-9820,7.7,2212-9839
JOURNAL OF COASTAL CONSERVATION,1400-0350,2.1,1874-7841
JOURNAL OF COASTAL RESEARCH,0749-0208,n/a,1551-5036
JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH,1547-0091,2.3,1935-3804
JOURNAL OF COGNITION AND CULTURE,1567-7095,0.4,1568-5373
JOURNAL OF COGNITION AND DEVELOPMENT,1524-8372,2.1,1532-7647
JOURNAL OF COGNITIVE EDUCATION AND PSYCHOLOGY,1945-8959,0.3,1810-7621
JOURNAL OF COGNITIVE ENGINEERING AND DECISION MAKING,1555-3434,2,2169-5032
JOURNAL OF COGNITIVE ENHANCEMENT,2509-3290,2.2,2509-3304
JOURNAL OF COGNITIVE NEUROSCIENCE,0898-929X,3.2,1530-8898
JOURNAL OF COGNITIVE PSYCHOLOGY,2044-5911,1.3,2044-592X
JOURNAL OF COGNITIVE PSYCHOTHERAPY,0889-8391,0.7,1938-887X
JOURNAL OF COGNITIVE SCIENCE,1598-2327,0.1,1598-2327
JOURNAL OF COLD REGIONS ENGINEERING,0887-381X,2,1943-5495
JOURNAL OF COLD WAR STUDIES,1520-3972,0.8,1531-3298
JOURNAL OF COLLEGE OF SHARIA AND ISLAMIC STUDIES,2305-5545,0.2,2523-1715
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,0897-5264,2.1,1543-3382
JOURNAL OF COLLEGE STUDENT PSYCHOTHERAPY,8756-8225,1.4,1540-4730
JOURNAL OF COLLEGE STUDENT RETENTION-RESEARCH THEORY & PRACTICE,1521-0251,1.5,1541-4167
JOURNAL OF COLLOID AND INTERFACE SCIENCE,0021-9797,9.9,1095-7103
JOURNAL OF COMBINATORIAL ALGEBRA,2415-6302,0.9,2415-6310
JOURNAL OF COMBINATORIAL DESIGNS,1063-8539,0.7,1520-6610
JOURNAL OF COMBINATORIAL OPTIMIZATION,1382-6905,1,1573-2886
JOURNAL OF COMBINATORIAL THEORY SERIES A,0097-3165,1.1,1096-0899
JOURNAL OF COMBINATORIAL THEORY SERIES B,0095-8956,1.4,1096-0902
JOURNAL OF COMBINATORICS,2156-3527,0.3,2150-959X
JOURNAL OF COMBUSTION,2090-1968,0.7,2090-1976
JOURNAL OF COMMODITY MARKETS,2405-8513,4.2,2405-8505
JOURNAL OF COMMONWEALTH LITERATURE,0021-9894,0.2,1741-6442
JOURNAL OF COMMUNICATION,0021-9916,7.9,1460-2466
JOURNAL OF COMMUNICATION DISORDERS,0021-9924,1.7,1873-7994
JOURNAL OF COMMUNICATION INQUIRY,0196-8599,0.9,1552-4612
JOURNAL OF COMMUNICATION MANAGEMENT,1363-254X,3.1,1478-0852
JOURNAL OF COMMUNICATIONS AND NETWORKS,1229-2370,3.6,1976-5541
JOURNAL OF COMMUNICATIONS SOFTWARE AND SYSTEMS,1845-6421,0.7,1846-6079
JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS,1064-2269,0.5,1555-6557
JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,1052-9284,2.7,1099-1298
JOURNAL OF COMMUNITY GENETICS,1868-310X,1.9,1868-6001
JOURNAL OF COMMUNITY HEALTH,0094-5145,5.9,1573-3610
JOURNAL OF COMMUNITY HEALTH NURSING,0737-0016,1,1532-7655
JOURNAL OF COMMUNITY PRACTICE,1070-5422,1.1,1543-3706
JOURNAL OF COMMUNITY PSYCHOLOGY,0090-4392,2.3,1520-6629
JOURNAL OF COMMUTATIVE ALGEBRA,1939-0807,0.6,1939-2346
JOURNAL OF COMPARATIVE ECONOMICS,0147-5967,2.7,1095-7227
JOURNAL OF COMPARATIVE EFFECTIVENESS RESEARCH,2042-6305,2.1,2042-6313
JOURNAL OF COMPARATIVE FAMILY STUDIES,0047-2328,1.7,1929-9850
JOURNAL OF COMPARATIVE GERMANIC LINGUISTICS,1383-4924,0.6,1572-8552
JOURNAL OF COMPARATIVE NEUROLOGY,0021-9967,2.5,1096-9861
JOURNAL OF COMPARATIVE PATHOLOGY,0021-9975,0.8,1532-3129
JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,0340-7594,2.1,1432-1351
JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMS AND ENVIRONMENTAL PHYSIOLOGY,0174-1578,2,1432-136X
JOURNAL OF COMPARATIVE POLICY ANALYSIS,1387-6988,3.3,1572-5448
JOURNAL OF COMPARATIVE POLITICS,1338-1385,0.9,1338-1385
JOURNAL OF COMPARATIVE PSYCHOLOGY,0735-7036,1.4,1939-2087
JOURNAL OF COMPETITION LAW & ECONOMICS,1744-6414,1.5,1744-6422
JOURNAL OF COMPETITIVENESS,1804-171X,7.3,1804-1728
JOURNAL OF COMPLEMENTARY MEDICINE RESEARCH,2146-8397,0.6,2577-5669
JOURNAL OF COMPLEX NETWORKS,2051-1310,2.1,2051-1329
JOURNAL OF COMPLEXITY,0885-064X,1.7,1090-2708
JOURNAL OF COMPOSITE MATERIALS,0021-9983,2.9,1530-793X
JOURNAL OF COMPOSITES FOR CONSTRUCTION,1090-0268,4.6,1943-5614
JOURNAL OF COMPOSITES SCIENCE,2504-477X,3.3,2504-477X
JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,0377-0427,2.4,1879-1778
JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,1061-8600,2.4,1537-2715
JOURNAL OF COMPUTATIONAL AND NONLINEAR DYNAMICS,1555-1423,2,1555-1415
JOURNAL OF COMPUTATIONAL AND THEORETICAL TRANSPORT,2332-4309,0.7,2332-4325
JOURNAL OF COMPUTATIONAL APPLIED MECHANICS,2423-6713,1.5,2423-6705
JOURNAL OF COMPUTATIONAL BIOLOGY,1066-5277,1.7,1557-8666
JOURNAL OF COMPUTATIONAL BIOPHYSICS AND CHEMISTRY,2737-4165,2.2,2737-4173
JOURNAL OF COMPUTATIONAL CHEMISTRY,0192-8651,3,1096-987X
JOURNAL OF COMPUTATIONAL DESIGN AND ENGINEERING,n/a,4.9,2288-5048
JOURNAL OF COMPUTATIONAL DYNAMICS,2158-2491,1,2158-2505
JOURNAL OF COMPUTATIONAL ELECTRONICS,1569-8025,2.1,1572-8137
JOURNAL OF COMPUTATIONAL FINANCE,1460-1559,0.9,1755-2850
JOURNAL OF COMPUTATIONAL GEOMETRY,1920-180X,0.3,1920-180X
JOURNAL OF COMPUTATIONAL MATHEMATICS,0254-9409,0.9,1991-7139
JOURNAL OF COMPUTATIONAL METHODS IN SCIENCES AND ENGINEERING,1472-7978,0.5,1875-8983
JOURNAL OF COMPUTATIONAL NEUROSCIENCE,0929-5313,1.2,1573-6873
JOURNAL OF COMPUTATIONAL PHYSICS,0021-9991,4.1,1090-2716
JOURNAL OF COMPUTATIONAL SCIENCE,1877-7503,3.3,1877-7511
JOURNAL OF COMPUTATIONAL SOCIAL SCIENCE,2432-2717,3.2,2432-2725
JOURNAL OF COMPUTER AND SYSTEM SCIENCES,0022-0000,1.1,1090-2724
JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,1064-2307,0.6,1555-6530
JOURNAL OF COMPUTER ASSISTED LEARNING,0266-4909,5,1365-2729
JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,0363-8715,1.3,1532-3145
JOURNAL OF COMPUTER CHEMISTRY-JAPAN,1347-1767,0.1,1347-3824
JOURNAL OF COMPUTER INFORMATION SYSTEMS,0887-4417,2.8,2380-2057
JOURNAL OF COMPUTER LANGUAGES,2590-1184,2.2,2665-9182
JOURNAL OF COMPUTER NETWORKS AND COMMUNICATIONS,2090-7141,2,2090-715X
JOURNAL OF COMPUTER SCIENCE & TECHNOLOGY,1666-6046,0.7,1666-6038
JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,1000-9000,1.9,1860-4749
JOURNAL OF COMPUTER SECURITY,0926-227X,1.2,1875-8924
JOURNAL OF COMPUTER VIROLOGY AND HACKING TECHNIQUES,2263-8733,1.5,2263-8733
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,0920-654X,3.5,1573-4951
JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,1083-6101,7.2,1083-6101
JOURNAL OF COMPUTERS IN EDUCATION,2197-9987,6.1,2197-9995
JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,1530-9827,3.1,1944-7078
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,0887-3801,6.9,1943-5487
JOURNAL OF COMPUTING IN HIGHER EDUCATION,1042-1726,5.6,1867-1233
JOURNAL OF CONFLICT & SECURITY LAW,1467-7954,0.8,1467-7962
JOURNAL OF CONFLICT ARCHAEOLOGY,1574-0773,0.4,1574-0781
JOURNAL OF CONFLICT RESOLUTION,0022-0027,3.1,1552-8766
JOURNAL OF CONSCIOUSNESS STUDIES,1355-8250,0.7,n/a
JOURNAL OF CONSERVATION AND MUSEUM STUDIES,2049-4572,1,1364-0429
JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,0733-9364,5.1,1943-7862
JOURNAL OF CONSTRUCTION IN DEVELOPING COUNTRIES,1823-6499,0.9,1985-8329
JOURNAL OF CONSTRUCTIONAL STEEL RESEARCH,0143-974X,4.1,1873-5983
JOURNAL OF CONSTRUCTIVIST PSYCHOLOGY,1072-0537,0.9,1521-0650
JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0022-006X,5.9,1939-2117
JOURNAL OF CONSUMER AFFAIRS,0022-0078,2.8,1745-6606
JOURNAL OF CONSUMER BEHAVIOUR,1472-0817,4.3,1479-1838
JOURNAL OF CONSUMER CULTURE,1469-5405,2.6,1741-2900
JOURNAL OF CONSUMER HEALTH ON THE INTERNET,1539-8285,0.8,1539-8293
JOURNAL OF CONSUMER MARKETING,0736-3761,2.8,2052-1200
JOURNAL OF CONSUMER POLICY,0168-7034,2.3,1573-0700
JOURNAL OF CONSUMER PROTECTION AND FOOD SAFETY,1661-5751,2.4,1661-5867
JOURNAL OF CONSUMER PSYCHOLOGY,1057-7408,4.8,1532-7663
JOURNAL OF CONSUMER RESEARCH,0093-5301,7.2,1537-5277
JOURNAL OF CONSUMER SCIENCES,n/a,2.3,0378-5254
JOURNAL OF CONTAMINANT HYDROLOGY,0169-7722,3.6,1873-6009
JOURNAL OF CONTEMPORARY ACCOUNTING & ECONOMICS,1815-5669,3.3,1815-5669
JOURNAL OF CONTEMPORARY AFRICAN STUDIES,0258-9001,1.1,1469-9397
JOURNAL OF CONTEMPORARY ARCHAEOLOGY,2051-3429,n/a,2051-3437
JOURNAL OF CONTEMPORARY ASIA,0047-2336,2.2,1752-7554
JOURNAL OF CONTEMPORARY BRACHYTHERAPY,1689-832X,1.4,2081-2841
JOURNAL OF CONTEMPORARY CHINA,1067-0564,2.6,1469-9400
JOURNAL OF CONTEMPORARY CHINESE ART,2051-7041,0.4,2051-705X
JOURNAL OF CONTEMPORARY CRIMINAL JUSTICE,1043-9862,2,1552-5406
JOURNAL OF CONTEMPORARY DRAMA IN ENGLISH,2195-0156,0.5,2195-0164
JOURNAL OF CONTEMPORARY EAST ASIA STUDIES,2476-1028,n/a,n/a
JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0891-2416,1.6,1552-5414
JOURNAL OF CONTEMPORARY EUROPEAN RESEARCH,1815-347X,1.3,1815-347X
JOURNAL OF CONTEMPORARY EUROPEAN STUDIES,1478-2804,1.3,1478-2790
JOURNAL OF CONTEMPORARY HISTORY,0022-0094,0.7,1461-7250
JOURNAL OF CONTEMPORARY MATHEMATICAL ANALYSIS-ARMENIAN ACADEMY OF SCIENCES,1068-3623,0.3,1934-9416
JOURNAL OF CONTEMPORARY MEDICAL SCIENCES,2413-0516,0.2,2413-0516
